Ancestry_Cohort,Parameterized_PaCO2,Parameterized_R_stress,Terminal_ATP,Terminal_Glutamate,Simulated_Bifurcation
EUR,41.51163889439284,0.44705922767683687,291.6127415147322,0.0972032253455311,False
EUR,39.5425343064159,0.6359765704166019,101.36127731596413,0.14465023757172607,False
EUR,39.881339384108365,0.6031769712697634,141.0831758244813,0.1359756187112441,False
EUR,39.77240105809592,0.5789836352443992,146.65375107779755,0.1298031262525227,False
EUR,39.59083475078348,0.5631423093259863,134.6967997152108,0.12585273473835504,False
EUR,39.0108384532158,0.8011721575442747,0.2990739297349779,0.6923219531573287,True
EUR,39.65538153229596,0.5177096409023525,148.2712906926845,0.1145078718089795,False
EUR,38.73630487127746,0.6927819456116059,43.7718046098799,0.160788732587594,False
EUR,39.057908835956,0.6001912936020993,67.0002143454921,0.13580613433191782,False
EUR,38.908781871302544,0.5939060488214003,94.79129496541017,0.13386853968767917,False
EUR,39.249124483631796,0.7176637548616744,59.877621104020186,0.16693075421907805,False
EUR,40.58879514000411,0.7462530382691445,138.22471121168664,0.17377489760922465,False
EUR,38.079640884444956,0.5760450543115162,46.15141418990427,0.13012836429136457,False
EUR,39.61175611422471,0.6799202719242142,71.59765674853311,0.15655025828042632,False
EUR,38.23237047728621,0.6363891362150054,34.996038010879396,0.14628538028471874,False
EUR,38.916840880526344,0.6007437138809915,93.29509776920135,0.1356289500251216,False
EUR,39.85337035818042,0.6204254942657026,137.7170901985646,0.14041661454412316,False
EUR,39.23856801145728,0.5311991185155163,122.12268206908868,0.11793259720461992,False
EUR,38.55335313324242,0.5693900606668915,75.749435364515,0.12783404437422424,False
EUR,38.77081777444402,0.5419364720247294,93.2728127625604,0.12076908992014551,False
EUR,39.60775864936081,0.690137671642892,79.04775791910686,0.15915315511147968,False
EUR,38.761780020969724,0.5904798884458937,85.90138004126386,0.1330758512082862,False
EUR,39.329875153749185,0.4702285975384961,146.4533717334447,0.10294273077541406,False
EUR,39.22734310394229,0.5276562776836912,120.84066622370746,0.11706071188229,False
EUR,38.80903979143651,0.2800735354787821,193.84456670136754,0.0588392662197538,False
EUR,40.486366453595195,0.5505507398117852,178.5705704479318,0.12257388754002288,False
EUR,39.58035141339081,0.6037645065097149,120.51534590536475,0.13621812030472785,False
EUR,37.98491444800544,0.5863864151133026,47.05563332411913,0.13274004756340102,False
EUR,39.31187258886166,0.7980154351531392,25.66248627889327,0.1915649363254194,False
EUR,38.80292812113897,0.6574906040915036,41.51109836563798,0.15148053026973912,False
EUR,39.711460000877736,0.6530451853089151,115.47214379259597,0.14900206194910673,False
EUR,38.72448755694038,0.43567309654297215,150.76128989800247,0.09466022924861323,False
EUR,39.13115813511986,0.5635357945882867,103.5445491991913,0.12610781490294454,False
EUR,39.50299236738828,0.5513337192676304,130.8504929980421,0.12290830484594026,False
